Gene,GSM158635,GSM158636,GSM158637,GSM158638,GSM158639,GSM158640,GSM158641,GSM158642,GSM158643
CCL5,536.0,597.0,202.0,296.0,655.6666667000002,313.3333333,234.6666667,238.0,558.3333332999998
CCL7,148.0,132.0,1.0,63.0,42.6666667,17.3333333,95.6666667,75.66666670000002,99.0
CCL8,130.0,145.0,109.0,82.0,359.6666667,489.33333330000005,74.66666670000002,58.0,56.6666667
CCNA1,193.0,386.0,284.0,189.0,204.6666667,125.0,199.0,168.66666669999995,273.6666667
CCNA2,1391.0,1346.0,259.0,3643.0,522.3333333,615.3333332999998,1936.0,2129.0,3165.0
CCNB1,2416.0,1502.0,1267.0,7846.0,882.3333332999997,1578.0,4631.666667,6408.0,14139.0
CCNB1IP1,2275.0,2319.0,5078.0,6297.0,1125.0,893.0,2628.0,3418.0,2597.0
CCNB2,1555.0,1424.0,562.0,3872.0,787.0,1538.666667,3841.333333,4478.0,3800.666667
CCNC,2102.0,2326.0,1158.0,2240.0,3024.666667,4691.0,1396.333333,4098.666667,4209.333333
CCND1,7629.0,7923.0,504.0,1019.0,2625.0,21219.0,1500.0,1614.0,2115.666667
CCND2,1515.0,183.0,375.0,212.0,4560.333333,402.0,236.3333333,214.0,261.6666667
CCND3,1698.0,1931.0,2704.0,1979.0,1644.0,2354.0,1160.333333,1035.0,1522.333333
CCNE1,412.0,466.0,1353.0,1319.0,283.6666667,519.0,4725.666667,2739.0,742.3333332999998
CCNE2,493.0,408.0,218.0,1209.0,139.66666669999998,1819.666667,642.0,1337.333333,1912.666667
CCNF,730.0,876.0,43.0,925.0,83.33333329999998,341.6666667,271.0,316.0,1049.0
CCNG1,3811.0,3060.0,5856.0,7342.0,5819.333333,1993.666667,2099.333333,5038.333333,8836.666667
CCNG2,5172.0,8361.0,2880.0,4223.0,4161.666667,14429.66667,4720.333333,8024.333333,5828.666667
CCNH,2802.0,3398.0,3258.0,2901.0,2166.0,1305.0,2633.666667,2371.666667,4645.0
CCNI,10338.0,7838.0,8254.0,7762.0,13591.0,32209.66667,6944.333333,16067.33333,13376.33333
CCNJ,90.0,169.0,115.0,144.0,118.3333333,156.66666669999995,140.66666669999998,171.33333330000005,323.0
CCNJL,198.0,181.0,37.0,117.0,178.66666669999995,209.0,199.6666667,194.6666667,127.3333333
CCNK,179.0,303.0,214.0,288.0,153.33333330000005,107.3333333,177.66666669999995,154.33333330000005,190.3333333
CCNL1,476.0,460.0,716.0,657.0,1623.0,1820.0,1544.666667,2132.333333,1566.666667
CCNL2,-172.0,-209.0,-61.0,-82.0,-48.6666667,110.3333333,-186.6666667,-227.3333333,-182.0
CCNO,1126.0,1530.0,178.0,88.0,240.3333333,208.6666667,694.6666667000002,403.3333333,918.0
CCNT1,456.0,578.0,674.0,483.0,495.0,450.0,684.0,433.0,485.0
CCNT2,811.0,1170.0,1105.0,1386.0,706.6666667000002,966.3333332999997,665.6666667000002,883.6666667000003,718.0
CCP110,1802.0,2502.0,866.0,1990.0,382.0,1852.666667,2470.666667,1856.666667,945.0
CCPG1,2006.0,2784.0,1432.0,657.0,867.3333332999997,598.3333332999998,1126.0,542.6666667000002,951.3333332999997
CCR1,1791.0,520.0,293.0,577.0,2760.666667,1727.0,176.66666669999995,72.0,355.6666667
CCR10,183.0,159.0,123.0,104.0,90.6666667,99.6666667,380.6666667,122.6666667,98.0
CCR2,611.0,654.0,583.0,473.0,5418.333333,372.0,494.6666667,353.0,329.6666667
CCR3,-58.0,49.0,17.0,-23.0,65.0,9.3333333,103.6666667,33.3333333,0.0
CCR4,121.0,177.0,238.0,29.0,167.33333330000005,176.0,247.3333333,244.6666667,94.6666667
CCR5,1158.0,584.0,678.0,559.0,957.3333332999997,704.6666667000002,268.6666667,131.6666667,232.6666667
CCR6,66.0,137.0,112.0,49.0,154.66666669999995,37.6666667,63.6666667,26.0,65.66666670000001
CCR7,432.0,55.0,165.0,-11.0,3425.0,255.0,127.3333333,117.6666667,196.3333333
CCR8,229.0,202.0,238.0,94.0,169.33333330000005,146.66666669999995,145.0,143.66666669999995,217.3333333
CCR9,279.0,333.0,358.0,237.0,263.0,148.33333330000005,243.3333333,295.0,165.0
CCRL2,189.0,108.0,84.0,78.0,184.6666667,252.6666667,20.3333333,-10.3333333,2.0
CCS,454.0,269.0,4.0,-33.0,227.0,285.6666667,-3.6666667,198.0,99.3333333
CCSER2,1303.0,1397.0,841.0,711.0,2063.666667,1611.0,717.3333332999998,895.0,1241.666667
CCT2,10223.0,9223.0,9543.0,12728.0,9568.0,15269.33333,6218.666667,7300.666667,15783.33333
CCT3,11562.0,10489.0,11813.0,12998.0,6455.666667,7884.333333,5750.666667,4500.0,18943.33333
CCT4,8797.0,6140.0,5924.0,13189.0,11484.0,10339.66667,11312.66667,23451.0,23391.33333
CCT5,881.0,753.0,610.0,2069.0,1945.666667,4056.333333,1025.666667,3356.666667,6525.0
CCT6A,7673.0,9710.0,5663.0,12584.0,5261.0,7665.666667,3163.333333,4122.0,10181.66667
CCT6B,377.0,371.0,403.0,423.0,347.0,520.3333333,335.3333333,456.33333330000005,933.6666667000003
CCT7,4880.0,3977.0,4891.0,6342.0,3123.666667,2710.0,5494.0,7942.333333,7636.0
CCT8,14827.0,13567.0,6426.0,13762.0,12145.33333,17346.33333,10923.66667,13708.0,21357.33333
CCT8L2,122.0,9.0,-44.0,127.0,7.3333333,-14.6666667,81.0,17.0,34.3333333
CCZ1,11221.0,12169.0,6302.0,8540.0,8889.333333,16841.66667,9504.0,11162.0,8331.333333
CCZ1B,-156.0,9.0,125.0,34.0,69.0,167.66666669999995,-17.6666667,56.3333333,-14.0
CD101,244.0,223.0,88.0,20.0,197.0,147.0,147.33333330000005,177.66666669999995,205.0
CD14,4087.0,238.0,1034.0,294.0,5612.666667,4628.333333,220.0,295.0,165.0
CD151,-10.0,-85.0,-2.0,7.0,468.33333330000005,-28.6666667,-154.33333330000005,34.0,15.0
CD160,130.0,235.0,143.0,69.0,71.66666670000002,117.6666667,202.0,171.0,168.33333330000005
CD163,4343.0,743.0,215.0,500.0,7868.666667,9078.333333,228.0,85.0,173.33333330000005
CD164,12230.0,13404.0,15473.0,13783.0,10902.0,16223.0,10373.66667,10125.0,15138.33333
CD177,66.0,296.0,23.0,130.0,36.3333333,114.6666667,187.3333333,222.3333333,180.3333333
CD180,45.0,-46.0,38.0,150.0,522.3333333,224.0,27.0,104.6666667,68.33333329999999
CD19,377.0,408.0,399.0,436.0,452.0,421.33333330000005,394.3333333,345.0,195.6666667
CD1A,369.0,1356.0,999.0,1336.0,812.3333332999998,496.6666667,1211.666667,783.6666667000002,809.3333332999998
CD1B,43.0,152.0,-49.0,68.0,268.3333333,-6.0,-43.0,-1.0,32.6666667
CD1C,1638.0,335.0,427.0,326.0,9440.0,158.33333330000005,390.0,200.0,319.3333333
CD1D,200.0,-7.0,138.0,114.0,1378.666667,71.33333329999998,82.0,57.6666667,72.0
CD1E,84.0,90.0,94.0,91.0,354.0,74.33333329999998,112.3333333,58.0,66.0
CD2,448.0,702.0,524.0,347.0,1414.333333,376.0,390.6666667,341.0,308.3333333
CD200,700.0,192.0,100.0,127.0,6173.333333,218.0,148.33333330000005,138.66666669999998,179.66666669999995
CD207,182.0,221.0,174.0,245.0,255.6666667,93.3333333,223.0,116.3333333,210.0
CD209,441.0,443.0,387.0,302.0,476.33333330000005,460.33333330000005,517.0,253.0,413.3333333
CD22,654.0,1040.0,500.0,329.0,791.0,760.6666667000002,831.6666667000002,831.3333332999998,859.0
CD226,94.0,192.0,152.0,109.0,212.3333333,105.6666667,126.0,103.0,110.3333333
CD24,4373.0,35646.0,44895.0,42346.0,6164.666667,49003.0,11145.0,24111.66667,5063.666667
CD244,218.0,162.0,229.0,118.0,438.0,193.6666667,154.66666669999995,133.0,88.66666670000002
CD247,341.0,481.0,526.0,280.0,497.6666667,329.6666667,369.3333333,392.6666667,381.6666667
CD248,1150.0,614.0,449.0,575.0,3646.666667,427.0,477.6666667,399.0,511.0
CD27,24.0,145.0,96.0,131.0,168.33333330000005,65.33333329999999,168.33333330000005,46.3333333,113.6666667
CD28,198.0,157.0,213.0,205.0,303.0,430.6666667,152.0,135.66666669999998,136.0
CD2AP,1802.0,1687.0,2525.0,2600.0,1138.333333,2243.333333,1670.0,2971.666667,4284.666667
CD2BP2,1083.0,731.0,1182.0,867.0,920.6666667000003,730.6666667000002,294.0,241.3333333,639.3333332999998
CD300A,199.0,144.0,22.0,-28.0,1269.0,519.3333333,-8.0,39.6666667,143.0
CD300C,223.0,172.0,250.0,223.0,183.6666667,179.66666669999995,73.66666670000002,84.0,153.66666669999995
CD302,288.0,96.0,240.0,127.0,1400.333333,597.6666667000002,59.6666667,189.0,264.3333333
CD320,182.0,-2.0,112.0,140.0,352.3333333,546.0,373.3333333,223.3333333,438.33333330000005
CD33,-239.0,-199.0,-304.0,-364.0,188.3333333,-62.3333333,-260.3333333,-406.6666667,-318.0
CD34,339.0,691.0,579.0,415.0,476.6666667,343.3333333,437.6666667,333.0,378.0
CD36,396.0,139.0,75.0,88.0,544.3333332999998,261.3333333,12.0,118.3333333,109.0
CD37,68.0,-13.0,-12.0,13.0,259.0,41.0,33.6666667,24.6666667,25.0
CD38,127.0,5.0,-25.0,236.0,791.6666667000002,249.3333333,77.0,77.66666670000002,10.0
CD3D,196.0,194.0,308.0,112.0,623.0,266.3333333,141.66666669999995,165.66666669999995,148.0
CD3E,357.0,864.0,701.0,655.0,358.3333333,346.3333333,916.0,476.0,460.6666667
CD3G,142.0,237.0,223.0,182.0,193.6666667,116.3333333,260.6666667,99.0,183.0
CD4,336.0,731.0,644.0,629.0,1362.0,672.6666667000002,682.0,466.0,376.6666667
CD40,1877.0,2262.0,1922.0,2030.0,1595.0,1315.666667,1965.0,1418.0,1327.333333
CD40LG,175.0,259.0,102.0,125.0,100.6666667,95.3333333,184.3333333,121.6666667,162.33333330000005
CD44,8126.0,7338.0,10851.0,8139.0,10523.33333,15913.0,12672.0,14138.33333,5012.333333
CD46,5501.0,5855.0,4831.0,4323.0,2301.666667,7002.666667,2961.666667,4436.0,5074.0
CD47,10192.0,12004.0,15356.0,12609.0,9319.333333,11943.66667,18191.66667,22336.33333,9366.666667
CD48,1002.0,615.0,454.0,406.0,3772.333333,836.3333332999998,593.6666667000002,330.0,269.6666667
CD5,1112.0,1103.0,993.0,1106.0,563.6666667000002,464.6666667,1118.666667,647.3333332999998,735.0
CD52,504.0,55.0,-42.0,-46.0,1073.333333,147.66666669999995,-5.6666667,-44.6666667,195.6666667
CD53,4191.0,846.0,542.0,722.0,8666.666667,2512.0,650.0,389.0,534.3333333
CD55,1114.0,942.0,25415.0,8437.0,2311.333333,3560.666667,7504.333333,8188.666667,1328.666667
CD58,1360.0,813.0,1813.0,1318.0,2367.0,1215.333333,4293.333333,5271.666667,1582.0
CD59,6238.0,8252.0,12269.0,3050.0,8618.333333,11493.33333,11632.66667,10906.0,3428.0
CD5L,22.0,108.0,287.0,39.0,80.66666670000002,-9.3333333,84.66666670000002,-34.3333333,-29.6666667
CD6,305.0,416.0,277.0,501.0,249.3333333,151.66666669999995,235.0,154.33333330000005,200.3333333
CD63,17158.0,15015.0,13494.0,5118.0,18866.33333,22343.66667,9800.0,15989.66667,7156.666667
CD68,153.0,13.0,-40.0,25.0,112.0,207.6666667,-42.6666667,0.3333333,-75.0
CD69,201.0,125.0,120.0,89.0,739.0,219.0,98.3333333,777.6666667000002,99.6666667
CD7,97.0,71.0,145.0,238.0,115.6666667,92.3333333,82.66666670000002,126.6666667,170.0
CD70,145.0,75.0,-14.0,-33.0,93.6666667,118.6666667,463.33333330000005,185.0,124.3333333
CD72,65.0,-67.0,-96.0,28.0,190.6666667,-18.6666667,-40.0,-58.3333333,4.6666667
CD74,6074.0,1120.0,6300.0,1380.0,41822.33333,5211.666667,418.3333333,516.3333333,1467.333333
CD79A,296.0,546.0,528.0,466.0,525.0,354.0,433.6666667,306.0,369.3333333
CD79B,-9.0,-28.0,-13.0,-80.0,-4.6666667,7.6666667,-26.6666667,-47.6666667,-25.0
CD80,478.0,592.0,631.0,351.0,454.33333330000005,435.0,461.6666667,261.6666667,315.0
CD81,6699.0,3218.0,12847.0,5611.0,16601.66667,14385.66667,1589.0,2233.666667,7939.0
CD82,311.0,197.0,583.0,468.0,745.6666667000002,134.33333330000002,1220.333333,1049.333333,244.3333333
CD83,1735.0,604.0,562.0,429.0,11891.0,1274.333333,305.6666667,899.0,546.0
CD84,462.0,750.0,817.0,573.0,660.3333332999998,399.3333333,552.0,519.3333333,441.0
CD86,443.0,484.0,313.0,291.0,1161.333333,398.3333333,275.0,180.3333333,215.3333333
CD8A,559.0,802.0,652.0,708.0,741.3333332999998,289.6666667,451.33333330000005,321.0,389.3333333
CD8B,292.0,588.0,476.0,481.0,396.3333333,228.0,312.6666667,143.33333330000005,361.0
CD9,3658.0,3490.0,2470.0,2336.0,3596.333333,9482.333333,4579.0,5351.0,4298.333333
CD93,533.0,813.0,586.0,666.0,3416.333333,585.6666667000002,536.6666667,350.0,443.6666667
CD96,3.0,32.0,140.0,52.0,111.6666667,64.33333329999999,52.0,39.0,71.33333329999998
CD99,5581.0,3232.0,5311.0,2582.0,17226.0,12806.33333,5689.333333,4614.666667,1850.666667
CDA,103.0,247.0,186.0,136.0,143.33333330000005,141.66666669999995,719.0,525.0,133.6666667
CDADC1,189.0,125.0,83.0,62.0,166.33333330000005,131.3333333,142.0,52.3333333,119.6666667
CDC123,1995.0,1424.0,4109.0,5024.0,3644.333333,3135.666667,3581.0,3972.333333,4655.333333
CDC14A,178.0,128.0,171.0,136.0,114.0,417.0,183.0,202.6666667,186.3333333
CDC14B,338.0,592.0,744.0,548.0,830.0,366.0,1206.0,1145.666667,454.6666667
CDC16,6199.0,6322.0,6859.0,5720.0,3126.666667,2056.0,5828.0,6664.666667,7485.666667
CDC20,1195.0,829.0,152.0,2788.0,323.3333333,819.3333332999998,3760.666667,1898.0,1752.3333329999996
CDC23,1229.0,1133.0,598.0,1220.0,1132.666667,1068.333333,1072.666667,2057.0,3404.0
CDC25A,482.0,444.0,171.0,2322.0,141.33333330000005,1086.333333,502.0,1052.0,2151.666667
CDC25B,2496.0,2303.0,2968.0,3235.0,1952.333333,2642.666667,2114.666667,1429.666667,1694.0
CDC25C,318.0,390.0,273.0,530.0,275.3333333,237.6666667,532.6666667,315.0,609.3333332999998
CDC27,1893.0,1870.0,1681.0,1999.0,1330.666667,1690.0,2597.333333,3129.0,2200.0
CDC34,564.0,885.0,358.0,419.0,271.6666667,277.3333333,791.0,401.6666667,400.6666667
CDC37,-202.0,-25.0,-14.0,-225.0,-145.0,-147.0,-38.3333333,87.33333329999998,-216.6666667
CDC37L1,534.0,437.0,620.0,540.0,465.0,781.3333332999998,655.3333332999998,1025.0,983.3333332999997
CDC37P1,-190.0,-201.0,-110.0,-176.0,-226.6666667,-166.0,-145.0,-60.0,-131.3333333
CDC40,1024.0,1474.0,1363.0,1347.0,2777.0,2783.0,780.3333332999998,1017.666667,1795.0
CDC42,3556.0,2868.0,2790.0,2479.0,4618.0,5270.333333,1914.333333,1135.666667,1245.666667
CDC42BPA,85.0,91.0,1995.0,1588.0,754.3333332999998,1256.333333,508.6666667,712.3333332999998,1562.333333
CDC42BPB,158.0,122.0,201.0,99.0,140.33333330000002,236.0,103.0,141.33333330000005,10.6666667
CDC42EP1,120.0,129.0,474.0,293.0,201.6666667,74.33333329999998,143.0,192.0,41.6666667
CDC42EP2,939.0,1231.0,1632.0,1387.0,768.3333332999998,395.3333333,1848.0,1461.666667,790.0
CDC42EP3,359.0,306.0,1468.0,303.0,465.33333330000005,142.33333330000005,323.3333333,1779.3333329999996,901.0
CDC42EP4,1497.0,1286.0,1780.0,1506.0,1137.333333,964.3333332999997,2255.666667,1600.0,1159.333333
CDC42SE1,10211.0,11439.0,10437.0,13594.0,5345.0,6055.0,8723.333333,3554.0,5904.666667
CDC45,-92.0,-103.0,-154.0,81.0,94.6666667,384.3333333,1282.333333,1131.333333,804.3333332999998
CDC5L,2137.0,2997.0,1679.0,3509.0,1948.333333,2207.666667,1084.666667,1532.333333,2561.0
CDC6,583.0,698.0,206.0,614.0,227.3333333,355.6666667,537.6666667000002,608.0,2058.666667
CDC7,366.0,629.0,454.0,676.0,448.6666667,2352.333333,576.6666667000002,741.0,1318.333333
CDC73,1619.0,1448.0,2318.0,3682.0,682.6666667000002,932.3333332999997,2901.333333,3045.333333,4551.333333
CDCA3,240.0,280.0,-50.0,175.0,107.0,356.0,362.3333333,295.3333333,203.6666667
CDCA4,1409.0,1008.0,1034.0,1988.0,873.0,1788.3333329999996,2813.333333,2133.333333,977.0
CDCA8,-31.0,-128.0,-593.0,-208.0,-170.33333330000005,608.3333332999998,468.6666667,755.3333332999998,329.3333333
CDCP1,2099.0,1414.0,2795.0,1928.0,1402.0,2959.666667,3764.0,2400.0,759.0
CDH1,245.0,98.0,41.0,177.0,1307.0,16992.33333,6147.333333,6565.0,372.3333333
CDH10,217.0,572.0,819.0,441.0,219.6666667,216.6666667,690.0,423.33333330000005,603.0
CDH11,2480.0,199.0,96.0,28.0,8992.666667,235.6666667,79.33333329999998,107.6666667,164.66666669999995
CDH12,-19.0,-16.0,-44.0,-18.0,24.0,-13.0,9.6666667,-33.6666667,-51.3333333
CDH13,127.0,264.0,250.0,83.0,73.33333329999998,97.0,190.0,311.6666667,120.3333333
CDH15,77.0,24.0,83.0,28.0,38.6666667,107.3333333,120.0,42.0,-3.6666667
CDH16,118.0,165.0,200.0,-72.0,175.0,229.3333333,228.3333333,239.0,17.3333333
CDH17,84.0,85.0,158.0,49.0,24.6666667,26.3333333,16.3333333,-10.3333333,74.66666670000002
CDH18,139.0,190.0,68.0,130.0,194.0,171.0,328.6666667,152.0,205.6666667
CDH19,12.0,36.0,96.0,48.0,7.6666667,55.0,32.6666667,85.66666670000002,86.33333329999998
CDH2,963.0,403.0,365.0,523.0,483.6666667,237.6666667,366.0,234.6666667,209.3333333
CDH20,82.0,139.0,55.0,124.0,113.6666667,71.66666670000002,107.0,116.0,20.6666667
CDH22,63.0,98.0,132.0,69.0,99.6666667,85.0,106.3333333,72.66666670000002,158.66666669999995
CDH3,490.0,49.0,425.0,352.0,2706.666667,3182.333333,1360.0,1662.0,-619.3333332999998
CDH4,93.0,206.0,301.0,179.0,247.3333333,202.0,221.0,181.0,167.66666669999995
CDH5,-5.0,-79.0,-150.0,-144.0,-87.33333329999998,-29.6666667,18.3333333,54.3333333,-54.0
CDH6,661.0,167.0,229.0,266.0,2079.0,138.0,738.3333332999998,2275.666667,169.66666669999995
CDH7,-132.0,-119.0,-44.0,-28.0,-137.0,-112.3333333,-35.6666667,-86.33333329999998,-73.66666670000002
CDH8,361.0,269.0,314.0,468.0,189.6666667,201.6666667,172.66666669999995,201.3333333,212.6666667
CDH9,80.0,179.0,194.0,38.0,61.6666667,39.3333333,106.6666667,29.3333333,49.6666667
CDHR1,-229.0,-41.0,-79.0,-222.0,-179.0,-202.0,-259.3333333,-240.0,-148.33333330000005
CDHR2,218.0,477.0,547.0,381.0,321.6666667,277.3333333,430.6666667,291.3333333,212.3333333
CDHR5,-50.0,-55.0,27.0,-7.0,-11.6666667,-32.0,88.0,-23.0,-27.0
CDIP1,-43.0,124.0,167.0,71.0,105.0,6.6666667,157.66666669999995,-30.0,-24.6666667
CDIPT,17370.0,19942.0,14866.0,12490.0,13162.33333,15380.66667,16386.33333,8054.0,6133.666667
CDK1,5571.0,4389.0,596.0,6903.0,1247.333333,7669.666667,4390.0,8485.666667,6240.333333
CDK10,214.0,142.0,170.0,257.0,196.6666667,385.0,440.0,316.0,158.0
CDK11A,1247.0,1294.0,1813.0,1643.0,1290.0,2793.333333,1092.333333,612.3333332999998,617.3333332999998
CDK12,409.0,490.0,701.0,590.0,486.0,451.0,705.3333332999998,597.6666667000002,2432.666667
CDK13,1996.0,1288.0,3124.0,3592.0,1096.0,1487.666667,1458.333333,1605.666667,1702.0
CDK14,1767.0,2484.0,405.0,304.0,1118.0,853.6666667000003,3465.333333,2582.333333,1346.333333
CDK16,456.0,656.0,1105.0,909.0,818.6666667000002,983.6666667000003,1084.333333,855.0,522.3333333
CDK17,933.0,1157.0,589.0,925.0,812.3333332999998,1147.333333,764.0,1337.666667,2897.333333
CDK18,71.0,85.0,15.0,-43.0,87.33333329999998,87.33333329999998,89.33333329999998,63.6666667,30.3333333
CDK19,2569.0,2451.0,1473.0,2005.0,2122.666667,7256.666667,948.6666667000003,1464.666667,2807.666667
CDK2,1672.0,2052.0,1687.0,2051.0,848.6666667000003,1386.666667,2747.0,2667.0,1687.3333329999996
CDK20,569.0,516.0,336.0,311.0,567.6666667000002,304.6666667,533.0,437.6666667,487.0
CDK2AP1,17005.0,17264.0,18018.0,13633.0,10548.66667,15758.33333,15655.66667,11139.33333,13280.33333
CDK2AP2,716.0,714.0,483.0,232.0,444.33333330000005,579.6666667000002,300.3333333,255.0,105.6666667
CDK3,150.0,403.0,82.0,245.0,151.0,165.66666669999995,202.6666667,160.66666669999995,100.0
CDK4,2926.0,1428.0,3323.0,3474.0,4504.333333,4568.666667,3269.0,5546.0,3672.666667
CDK5,379.0,228.0,46.0,145.0,230.0,519.3333333,548.0,715.6666667000002,210.0
CDK5R1,105.0,127.0,399.0,285.0,139.66666669999998,145.66666669999995,156.0,260.0,750.3333332999998
CDK5R2,15.0,59.0,42.0,151.0,38.6666667,-11.0,88.33333329999998,41.0,57.0
CDK5RAP1,1549.0,1759.0,1177.0,1471.0,864.6666667000003,1084.666667,2641.0,2114.666667,1585.666667
CDK5RAP2,394.0,339.0,244.0,292.0,281.6666667,400.6666667,457.6666667,265.6666667,523.3333333
CDK5RAP3,1287.0,1026.0,1333.0,932.0,2217.333333,2982.666667,877.6666667000003,656.3333332999998,756.0
CDK6,137.0,331.0,99.0,271.0,108.3333333,55.0,167.0,180.6666667,123.6666667
CDK7,870.0,794.0,886.0,1321.0,1743.0,1097.333333,463.33333330000005,1494.666667,2708.0
CDK8,1294.0,1276.0,1407.0,2838.0,1042.333333,806.0,1066.666667,1736.6666670000004,2685.666667
CDK9,-29.0,18.0,-58.0,-51.0,102.3333333,70.33333329999999,70.66666670000002,60.6666667,28.6666667
CDKAL1,35.0,43.0,101.0,34.0,1.6666667000000002,6.0,74.66666670000002,91.6666667,51.3333333
CDKL1,29.0,57.0,46.0,-22.0,-6.0,-55.0,32.0,58.6666667,-40.0
CDKL2,138.0,287.0,211.0,-8.0,146.33333330000005,74.33333329999998,226.3333333,155.0,95.6666667
CDKL3,158.0,43.0,23.0,49.0,118.6666667,74.33333329999998,48.6666667,107.0,382.3333333
CDKL5,191.0,188.0,361.0,225.0,207.6666667,160.66666669999995,262.3333333,207.0,283.3333333
CDKN1A,2698.0,2534.0,6747.0,2097.0,4459.666667,553.3333332999998,1637.333333,1489.0,1264.666667
CDKN1B,8316.0,7927.0,3154.0,4675.0,2827.666667,9042.0,4541.333333,4537.666667,9650.0
CDKN1C,1285.0,581.0,248.0,367.0,2575.666667,929.6666667000003,1419.333333,5971.666667,821.0
CDKN2A,141.0,335.0,1570.0,425.0,277.0,411.0,23680.33333,13958.66667,249.6666667
CDKN2AIP,213.0,290.0,62.0,190.0,228.0,815.3333332999998,323.0,400.6666667,401.6666667
CDKN2B,53.0,-34.0,52.0,-75.0,-68.33333329999999,-31.3333333,18.0,10.3333333,-26.6666667
CDKN2C,1395.0,839.0,58.0,559.0,777.3333332999998,1116.333333,1494.666667,1104.0,364.6666667
CDKN2D,-68.0,-4.0,-3.0,38.0,25.0,-2.6666667,30.0,-15.6666667,57.0
CDKN3,1078.0,700.0,485.0,2693.0,409.0,733.3333332999998,2992.0,2773.0,2625.0
CDO1,131.0,172.0,178.0,184.0,72.66666670000002,92.6666667,111.0,165.0,703.0
CDON,115.0,281.0,529.0,168.0,184.0,68.33333329999999,190.6666667,182.3333333,210.6666667
CDR1,-30.0,62.0,41.0,39.0,6.0,-4.6666667,24.3333333,28.6666667,58.3333333
CDR2,3274.0,2777.0,8936.0,9017.0,887.3333332999997,4718.0,3291.666667,2686.666667,2611.0
CDR2L,365.0,290.0,337.0,204.0,-0.6666667,462.0,541.3333332999998,834.3333332999998,135.33333330000002
CDRT1,311.0,202.0,179.0,214.0,208.0,262.6666667,429.6666667,326.6666667,277.6666667
CDS1,1538.0,1146.0,1434.0,2884.0,86.66666670000002,1089.0,1263.666667,2377.333333,2002.666667
CDS2,2679.0,3620.0,5860.0,4158.0,935.6666667000003,2441.0,3264.666667,1969.666667,2045.0
CDSN,349.0,186.0,435.0,275.0,69.66666670000001,232.6666667,464.33333330000005,299.0,392.6666667
CDT1,160.0,155.0,130.0,145.0,104.6666667,122.6666667,235.3333333,223.3333333,192.0
CDV3,9142.0,9598.0,3909.0,8271.0,12044.0,6391.666667,9292.333333,9842.666667,8474.333333
CDX1,-94.0,68.0,76.0,-60.0,-129.6666667,-212.6666667,8.0,-101.0,50.0
CDX2,-14.0,155.0,106.0,242.0,47.0,10.3333333,48.0,58.3333333,43.6666667
CDX4,121.0,280.0,170.0,284.0,85.66666670000002,47.6666667,146.66666669999995,74.66666670000002,147.0
CDY1,94.0,176.0,74.0,25.0,93.3333333,87.0,123.6666667,141.66666669999995,147.66666669999995
CDYL,2924.0,3437.0,4978.0,4162.0,527.3333333,1983.0,2159.666667,3713.666667,2736.333333
CEACAM1,1063.0,1068.0,1461.0,554.0,287.0,4022.333333,426.6666667,367.3333333,1982.0
CEACAM21,197.0,212.0,176.0,125.0,120.3333333,163.66666669999995,179.0,144.0,49.6666667
CEACAM3,744.0,1435.0,1136.0,1157.0,788.6666667000002,633.3333332999998,925.6666667000003,576.3333332999998,681.6666667000002
CEACAM4,398.0,401.0,231.0,273.0,388.0,311.6666667,332.3333333,281.0,327.0
CEACAM5,424.0,499.0,37332.0,9786.0,350.6666667,1534.333333,503.0,332.6666667,456.0
CEACAM6,813.0,1669.0,57692.0,26561.0,694.6666667000002,10493.66667,28964.66667,17747.66667,3181.0
CEACAM7,282.0,559.0,686.0,488.0,177.66666669999995,188.6666667,248.0,242.3333333,239.3333333
CEACAM8,-81.0,-45.0,-7.0,22.0,-7.6666667,-0.6666667,-8.666666699999999,-58.0,-10.6666667
CEBPA,-99.0,30.0,218.0,364.0,300.6666667,188.0,93.3333333,131.6666667,36.0
CEBPB,11620.0,9572.0,7440.0,4251.0,9395.666667,5847.333333,21019.33333,16522.33333,8426.0
